Lecture #,Reflection Text,native speaker,age,ethnicity,gender,course_anonyID,semester
18,Finding that electric potential cannot be used in induction calculations by using an equation for work to show that emf does not equal 0 for a charge moving around a closed loop which also led to the conclusion that magnetic field causes electric field.,Yes,18 - 22 years,White or European American,Male,phys_0,semester_2
18,I liked the different ways of thinking about how the magnetic flux could change based on If area or B field was changing,Yes,18 - 22 years,White or European American,Male,phys_0,semester_2
18,It is interesting that an induced field can affect things moving through them.,Yes,18 - 22 years,White or European American,Male,phys_0,semester_2
18,"I thought that Lenz’s law was interesting, even though the minus sign that goes with it can be a little confusing.",Yes,18 - 22 years,White or European American,Female,phys_0,semester_2
18,Finding induced emf,Yes,18 - 22 years,Asian American,Female,phys_0,semester_2
18,I found the most interesting was the video demonstration,,,,,phys_0,semester_2
18,I found it interesting how faradays law relates to gauss law with flux equal magnetic field times area.,Yes,18 - 22 years,Prefer not to disclose,Male,phys_0,semester_2
19,The second breakout room question felt very confusing.,Yes,18 - 22 years,White or European American,Male,phys_0,semester_2
19,I think RL circuit portion needs some more practice. Seems a little intimidating to set up a special integration for each different scenario. would benefit all of us to see more examples I’m sure.,Yes,18 - 22 years,White or European American,Male,phys_0,semester_2
19,I found it confusing how to derive the equation for a current switched on,Yes,18 - 22 years,White or European American,Female,phys_0,semester_2
19,The rl circuits were confusing.,Yes,18 - 22 years,White or European American,Male,phys_0,semester_2
19,"I think the hardest thing for me was more RL and LC circuits, specifically finding the current when it’s switched on or off. I understand using the loop rule but I think some more practice and review of it would help a lot",Yes,18 - 22 years,White or European American,Female,phys_0,semester_2
19,Mutual versus self induction and how to know when to use which,Yes,18 - 22 years,White or European American,Female,phys_0,semester_2
19,Mutual versus self induction and how to know when to use which,,,,,phys_0,semester_2
19,I had a hard time understanding when the current is going on what direction in the RL circuits.,Yes,18 - 22 years,White or European American,Male,phys_0,semester_2
19,"The most confusing part was just keeping track of all of the equation substitutions in the examples, after some more practice it should get easier",Yes,18 - 22 years,White or European American,Female,phys_0,semester_2
19,"If a switch is turned on, why isn’t the flow of current immediately the max at L?",Yes,18 - 22 years,White or European American,Male,phys_0,semester_2
19,"I found how to find the induced emf with time a little confusing, and also what an RL circuit it versus a RC circuit.",Yes,18 - 22 years,Prefer not to disclose,Male,phys_0,semester_2
19,How to solve for induced emf as well as more examples on how to set up problems,Yes,18 - 22 years,White or European American,Female,phys_0,semester_2
19,The first breakout problem with mutual induction taught me a lot.,Yes,18 - 22 years,White or European American,Male,phys_0,semester_2
19,I thought. it was convenient Lenz’s law applied to inductors. It’s very refreshing to know a lot of the we principles tie into stuff we continue to learn later on.,Yes,18 - 22 years,White or European American,Male,phys_0,semester_2
19,I thought it was interesting how similar circuits and springs are in terms of variables and equations,Yes,18 - 22 years,White or European American,Female,phys_0,semester_2
19,The inductors were very interesting.,Yes,18 - 22 years,White or European American,Male,phys_0,semester_2
19,I thought the comparison between springs and circuits was really interesting! I think especially because maybe it’ll help thinking about LC circuits,Yes,18 - 22 years,White or European American,Female,phys_0,semester_2
19,How RL circuits work when the current is switched on or off,Yes,18 - 22 years,White or European American,Female,phys_0,semester_2
19,How RL circuits work when the current is switched on or off,,,,,phys_0,semester_2
19,I found the analogies and comparisons between the harmonic motion/wave equations to be very useful,Yes,18 - 22 years,White or European American,Male,phys_0,semester_2
19,The similarities between the spring equations and variable with circuits,Yes,18 - 22 years,White or European American,Female,phys_0,semester_2
19,The comparison between oscillatory motion and circuits is really cool to see.,Yes,18 - 22 years,White or European American,Male,phys_0,semester_2
19,"I found it interesting how we learned everything in a basic circuit now; the inductor, capaciator, and a resistor.",Yes,18 - 22 years,Prefer not to disclose,Male,phys_0,semester_2
19,How this concept can be related back to springs,Yes,18 - 22 years,White or European American,Female,phys_0,semester_2
20,Everything (this unit was more focused on derivation of equations so I got lost in the mix somewhere),Yes,18 - 22 years,White or European American,Male,phys_0,semester_2
20,I was a little confused on what the equations we derived in the lecture videos were for.,Yes,18 - 22 years,Hispanic or Latin American,Female,phys_0,semester_2
20,There were not too many confusing topics today.,Yes,18 - 22 years,White or European American,Male,phys_0,semester_2
20,I had a really hard time figuring out what I need to plug into certain equations to find things like the inductance,Yes,18 - 22 years,White or European American,Male,phys_0,semester_2
20,"Honestly, the whole section is pretty confusing I think it could be useful to work out a lot of examples. ODEs confuse me too.",Yes,18 - 22 years,White or European American,Female,phys_0,semester_2
20,Why are the complex numbers important to solving for values in RLC circuits?,Yes,18 - 22 years,White or European American,Female,phys_0,semester_2
20,I had trouble understanding what phasers were,Yes,18 - 22 years,White or European American,Female,phys_0,semester_2
20,I had trouble understanding what phasers were,,,,,phys_0,semester_2
20,"I was confused about the topic in the last video about plotting Vr, Vc, and Vl vs the graph of I. I don’t completely understand why the 90 degrees ahead and behind arrows go forwards/backwards.",Yes,18 - 22 years,White or European American,Female,phys_0,semester_2
20,The idea of the phase angle correcting the angle of the sin function in a driven series RLC circuit is still unclear to me. Is the phase angle correcting the orientation of the graph or is it correcting the direction of the current in the circuit?,Yes,18 - 22 years,White or European American,Male,phys_0,semester_2
